Source,Target
this,judge
this,passes
this,way”
this,exercise
this,planet”
this,me
this,kindness
this,inhabited
this,"planet,"
this,"well,"
this,answered
this,question
this,put
this,paper
this,man
this,loved
this,lamplighter
this,leave
this,army
this,extra
this,Earth
this,"one,”"
this,but
this,forgotten
this,"truth,”"
this,"man,"
this,"answer,"
this,"water,”"
this,sense
this,flower”
this,does
this,mean”
this,afraid
this,evening”
this,"dream,"
this,affair
this,carry
this,body
this,told
this,upon
this,"spot,"
this,If
this,should
showed,suddenly
showed,herself
showed,she
showed,her
"grown-ups,",The
asked,them
asked,you
asked,who
asked,me
asked,him
asked,he
asked,prince
asked,had
asked,himself
asked,that”
asked,But
asked,what”
asked,geographer”
asked,“The
asked,down”
asked,you”
asked,rite”
asked,“I
asked,were”
asked,those”
them,whether
them,frightened
them,But
them,So
them,seen
them,"intimately,"
them,Whenever
them,who
them,seeing
them,tell
them,“I
them,“The
them,against
them,Children
them,put
them,one
them,among
them,A
them,if
them,eating
them,just
them,Is
them,at
them,count
them,recount
them,own
them,all
them,asks
them,"questions,"
them,seem
them,putting
them,down
them,please
them,solve
them,"all,”"
them,find
them,The
them,blows
them,away
them,On
them,They
them,perhaps
them,carry
them,now
them,as
them,gives
them,"over,"
them,told
whether,"constrictors,"
frightened,be
frightened,by
But,elephant
But,since
But,him
But,pen
But,then
But,sheep”
But,more
But,planet”
But,he
But,to”
But,house
But,demonstration
But,child
But,if
But,people
But,"certainly,"
But,possible
But,also
But,himself
But,"I,"
But,bushes
But,plants
But,seeds
But,wish
But,day
But,moralist
But,tried
But,on
But,sunsets”
But,ashamed
But,there’
But,away
But,one
But,disarranged”
But,from”
But,she
But,planet
But,inconsistent
But,return
But,flower
But,coughed
But,importance
But,"you,"
But,mantle
But,ustice
But,you
But,king
But,difficult
But,me
But,“No
But,poetic
But,absurd
But,friend
But,his
But,desk
But,complicated
But,extinct
But,regret
But,do
But,us
But,how
But,ago
But,people”
But,speak”
But,foxes
But,fox
But,bored
But,sad
But,shops
But,there
But,misunderstandings
But,am
But,vineyards
But,needs”
But,desert
But,nevertheless
But,demanded
But,village
But,frightened”
But,evening”
But,again”
But,star”
But,wealth
But,all
But,you”
But,hand
But,discouraged
But,entirely
But,bells
But,stars
But,at
answered,“Frighten
answered,He
answered,me
answered,he
answered,“The
answered,you
answered,king
answered,"him,"
answered,For
answered,snake
answered,“Ah
answered,"morning,”"
answered,you”
answered,"alone,”"
answered,never
answered,"questions,"
answered,have
“Frighten,Why
Why,should
Why,morning
Why,have
should,any
should,"death,"
should,change
should,Children
should,always
should,have
should,sheep
should,eat
should,he
should,suffer
should,simply
should,"much,"
should,only
should,authority
should,be
should,“I
should,“he
should,He
should,what
should,one
should,You
should,advise
should,she
should,see
should,never
should,walk
should,"too,"
should,you
should,come
should,"happen,"
any,one
any,nor
any,"passengers,"
any,human
any,inhabited
any,gave
any,suggestion
any,scarcely
any,larger
any,you
any,questions
any,get
any,idea
any,bigger
any,want
any,made
any,pictures
any,assistance
any,loved
any,use
any,other
any,too
any,eruptions
any,more”
any,"cannot,"
any,if
any,before
any,reach
any,explanation
any,oceans”
any,mountains”
any,see
any,people
any,even
any,feet
any,than
any,ship
any,friends
any,more
any,just
any,"time,"
any,have
any,vacation
any,sort
any,him
any,laughter
any,up
any,longer
any,"sound,"
any,"noise,"
one,be
one,If
one,gets
one,met
one,"overpowering,"
one,dare
one,him
one,“This
one,has
one,discovers
one,every
one,place
one,up
one,single
one,on
one,among
one,"rose-bush,"
one,would
one,"plant,"
one,must
one,recognises
one,day
one,"minute,"
one,"know,"
one,loves
one,He
one,"myself,"
one,flower
one,which
one,little
one,just
one,moment
one,On
one,"star,"
one,"planet,"
one,only
one,ring
one,"day,"
one,no
one,knew
one,petals
one,by
one,She
one,Then
one,"morning,"
one,me
one,had
one,volcano
one,each
one,can
one,give
one,more
one,we
one,minute
one,"hands,"
one,against
one,do
one,Five-hundred-and-
one,"million,"
one,“which
one,sometimes
one,"else,"
one,extinct
one,never
one,house
one,brought
one,or
one,“The
one,thing
one,last
one,requires
one,"mountain,"
one,When
one,wishes
one,into
one,public
one,at
one,"glance,"
one,whatever
one,says
one,Earth
one,sees
one,"tames,”"
one,where
one,make
one,"days,"
one,hour
one,No
one,You
one,“No
one,pill
one,if
one,This
one,flushes
one,lets
one,lost
one,else
one,“In
one,might
one,made
one,took
one,step
one,extraordinary
one,At
one,time
one,other
one,evening
be,always
be,would
be,greatly
be,straying
be,fainting
be,surely
be,enough
be,much
be,taken
be,"convinced,"
be,never
be,can
be,distinguished
be,very
be,run
be,will
be,darkened
be,comforted
be,truth
be,"known,"
be,herself
be,caught
be,happy”
be,happy
be,globe
be,far
be,respected
be,must
be,treated
be,promptly
be,"able,"
be,gone
be,rich”
be,well
be,faithful
be,To
be,scorned
be,"good,"
be,too
be,stones
be,brought
be,"sure,"
be,regulated
be,waved
be,busy
be,easily
be,put
be,could
be,piled
be,afraid
be,shall
be,obliged
be,unique
be,as
be,different
be,already
be,worrying
be,ready
be,sure
be,also
be,good
be,cannot
be,seen”
be,more
be,might
be,extinguished
be,dreaming
be,found
be,all
be,its
be,waiting
be,himself
be,tamed
be,there
be,just
be,your
be,living
be,laughing
be,content
be,properly
be,true”
be,wells
be,so
by,disheartened
by,anything
by,"themselves,"
by,awakened
by,dropped
by,chance
by,little
by,"little,"
by,aroused
by,shocked
by,seized
by,out
by,being
by,inhabited
by,run
by,anyone
by,on
by,myself
by,Bit
by,bit
by,choked
by,sobbing
by,night
by,judged
by,deeds
by,words
by,surprised
by,"therefore,"
by,visiting
by,obstructed
by,"say,"
by,way
by,gone
by,disturbed
by,merely
by,pulling
by,scorned
by,all
by,others
by,"king,"
by,"man,"
by,"tippler,"
by,rushed
by,made
by,experts
by,astonished
by,extinguished
by,frozen
by,me
by,myself”
hat”,Then
hat,queer
hat,you
hat,his
hat,come
elephant,inside
since,passed
since,"inside,"
since,"and,"
since,he
since,changed
since,day
since,long
since,forgotten
grown-,ups
ups,were
were,he
were,speaking
were,you
were,baobabs
were,there
were,on
were,good
were,these
were,words
were,choked
were,which
were,very
were,surface
were,all
were,both
were,known
were,sharpened
were,here
were,five
were,roses
were,stretched
were,himself
were,strolling
were,You
were,wealth
were,stars
were,"laughing,"
were,suffering
were,dying
were,dead
were,return
were,well
understand,"it,"
understand,never
understand,anything
understand,who
understand,"life,"
understand,why
understand,what
understand,you
understand,will
understand,now
understand,“Now
understand,“You
understand,ever
"it,",call
"it,",his
"it,",isn’t
made,another
made,dictator
made,have
made,house
made,never
made,elephants
made,he
made,prince
made,no
made,That
made,me
made,him
made,she
made,his
made,king
made,yet
made,“I
made,you
made,He
made,four
made,Earth
made,been
made,had
another,chose
another,"profession,"
another,planet”
another,into
another,peal
another,has
another,too
another,until
another,day
another,“On
another,at
another,time
drew,departure
drew,near
inside,or
inside,Now
"constrictor,",so
so,drawn
so,often
so,“Not
so,small
so,me
so,many
so,good
so,"too,"
so,small”
so,nobody
so,important
so,grow
so,"big,"
so,resemble
so,closely
so,"drawing,"
so,little
so,worked
so,hard
so,Just
so,Everybody
so,sad”
so,you
so,"sad,"
so,had
so,much
so,more
so,"much,"
so,inconsistent
so,bad
so,"“Approach,"
so,much”
so,have
so,absurd
so,faithful
so,travelled
so,far
so,all
so,heaven
so,weak
so,am
so,unhappy”
so,men
so,"repeated,"
so,rose
so,important”
so,"prince,"
so,been
so,proud
so,amusing
so,carefully
grown-ups,could
grown-ups,among
grown-ups,The
grown-ups,discouraged
grown-ups,“I
grown-ups,who
grown-ups,“The
grown-ups,"2,000,000,000"
grown-ups,To
could,see
could,really
could,fly
could,you
could,go
could,He
could,reach
could,overtake
could,prince
could,guess
could,She
could,“How
could,he
could,what
could,“I
could,put
could,pluck
could,have
could,easily
could,humanity
could,ship
could,take
could,“One
could,walk
could,do
see,may
see,“You
see,"yourself,”"
see,sheep
see,must
see,can
see,exactly
see,her
see,you
see,will
see,how
see,men
see,double
see,it”
see,rightly
see,here
see,or
see,where
see,him
see,me
clearly,They
clearly,realised
They,always
They,matters
They,never
They,would
They,questions
They,invisible
They,creatures
They,naive
They,reassure
They,can
They,believe
They,simple
They,had
They,consequence
They,imagine
They,space
They,fancy
They,calculations
They,adore
They,away
They,have
They,imagination
They,repeat
They,all
They,disturbing
They,also
They,anything
They,buy
always,have
always,kept
always,would
always,say
always,show
always,means
always,am
always,thinking
always,had
always,been
always,“I
always,want
always,you
always,speak
always,she
always,loved
always,he
always,wore
always,will
always,stars
always,make
have,things
have,might
have,been
have,flown
have,had
have,who
have,lived
have,seen
have,met
have,will
have,given
have,him
have,can’t
have,come
have,you
have,we
have,serious
have,told
have,learned
have,would
have,liked
have,suffered
have,already
have,bought
have,never
have,"myself,"
have,worked
have,tried
have,thorns”
have,Flowers
have,thorns
have,flowers
have,sheep
have,faded
have,"see,"
have,known
have,listened
have,only
have,filled
have,judged
have,run
have,guessed
have,“I
have,You
have,decided
have,shall
have,your
have,nothing
have,good
have,inhabited
have,no
have,why
have,orders
have,longer
have,three
have,also
have,left
have,people
have,“They
have,"guns,"
have,"part,"
have,fields
have,hair
have,tamed
have,friends
have,“Men
have,men
have,watered
have,put
have,sheltered
have,killed
have,wasted
have,forgotten
have,“Computations
have,“We
have,wakened
have,“You
have,plans
have,must
have,found
have,stars
have,played
have,five
have,drawn
things,explained
things,explaining
things,many
things,buy
things,all
things,same
explained,never
explained,anything
Two,Grown-ups
Two,balderdash
Two,volcanoes
The,grown-ups’
The,week
The,fault
The,box
The,sheep
The,little
The,me
The,journey
The,information
The,baobab
The,idea
The,soil
The,lesson
The,baobabs”
The,reply
The,they”
The,mushroom”
The,sobbing
The,night
The,shrub
The,flower
The,sun”
The,us
The,again
The,knowledge
The,somebody
The,wondering
The,planet
The,everything”
The,king
The,obeyed”
The,second
The,him
The,hands
The,conceited
The,other
The,next
The,drinking”
The,tippler
The,fourth
The,businessman
The,times
The,addition
The,loafing
The,third
The,what”
The,stars”
The,consequence”
The,fifth
The,lamplighter
The,time
The,sunsets
The,sixth
The,coming
The,“Ah”
The,deserts
The,geographer
The,it”
The,recitals
The,Earth
The,spectacle
The,movements
The,islet
The,desert
The,snake
The,star”
The,silent
The,politely
The,wind
The,mountain
The,only
The,roses
The,prince
The,fox
The,wheat
The,"grain,"
The,wheat”
The,day”
The,secret”
The,dream
The,trouble”
The,well
The,Sahara
The,wells
The,achievement
The,song
The,pocket
The,landed”
The,anniversary”
The,anyone
The,story
The,companions
grown-ups’,"response,"
"time,",This
"time,",once
"time,",long
"time,",last
"time,",second
"time,",eleven
"time,",third
"time,","well,"
"time,",every
"time,",exactly
advise,me
advise,you
advise,"them,"
me,At
me,at
me,neither
me,draw
me,“Draw
me,around
me,examining
me,discouraged
me,“That
me,Draw
me,Make
me,another”
me,took
me,“What
me,irritated
me,very
me,given
me,surprise
me,much
me,He
me,"abruptly,"
me,later
me,“You
me,cost
me,Perhaps
me,“I
me,"Abruptly,"
me,"there,"
me,excuse
me,“A
me,put
me,under
me,disturbed
me,do
me,good
me,upon
me,You
me,recognise
me,seen
me,before”
me,frightens
me,ask
me,tires
me,give
me,order
me,acclaim
me,"Unfortunately,"
me,admire
me,regard
me,as
me,“Do
me,Admire
me,just
me,does
me,rich”
me,before
me,ever
me,If
me,ridiculous
me,When
me,move
me,make
me,To
me,hunt
me,All
me,send
me,hurrying
me,tamed
me,bring
me,back
me,wanted
me,done
me,"good,”"
me,“My
me,“It
me,"steadily,"
me,“Water
me,moves
me,“Give
me,"happy,"
me,beside
me,once
me,answer
me,“Then
me,interrupted
me,“Now
me,there
me,suffer
me,gave
me,"“Tonight,"
me,“tell
me,known
me,laugh’
me,merely
me,Let
me,go
me,met
me,on
me,alive
me,comfort
me,Send
me,word
lay,aside
lay,behind
lay,he
lay,down
drawings,out
"constrictors,",or
or,"he,"
or,"she,"
or,"forests,"
or,stars
or,life
or,death
or,fatigue
or,hunger
or,thirst
or,fear
or,radish
or,"bolt,"
or,"thirst,"
or,two
or,three
or,"seventy-two,"
or,even
or,"hundred,"
or,"butterfly,"
or,"drama,"
or,"general,"
or,myself”
or,"life,"
or,"flower,"
or,extinct
or,"alive,"
or,seven
or,"grumbled,"
or,"boasted,"
or,"there,"
or,if
or,hungry
or,thirsty
or,"rose,"
or,hear
or,moment
or,other
or,"globe,"
or,yes
or,no
devote,myself
myself,instead
myself,bring
myself,down
myself,set
myself,beyond
myself,“If
myself,judge
myself,anywhere
myself,amuse
myself,“I
myself,own
myself,humble
myself,"also,"
myself,“He
myself,“What
myself,felt
myself,frozen
myself,“Surely
myself,“At
instead,"me,"
instead,“You
instead,“The
"geography,","history,"
"geography,",on
"history,",arithmetic
"history,","arithmetic,"
grammar,That
That,“Oh
That,telescope
That,would
That,grown-ups”
That,volcanoes
That,while
That,Hum
That,will
That,“No
That,alone”
That,bite”
That,night
That,little
"why,",at
"why,",understanding
at,close
at,hand
at,all
at,"amazement,"
at,"sunrise,"
at,stared
at,When
at,last
at,night
at,house
at,again
at,"once,"
at,timidly
at,"first,"
at,"baobabs,"
at,looking
at,look
at,am
at,home”
at,use
at,back
at,"me,"
at,room
at,present
at,felt
at,once
at,exactly
at,born
at,herself
at,"him,"
at,being
at,marvel
at,If
at,nobody
at,him
at,head
at,For
at,least
at,funny
at,all”
at,lazy
at,“Here
at,lamp
at,Look
at,prince
at,gazed
at,account
at,planet
at,laughed
at,ready-made
at,down
at,you
at,come
at,four
at,then
at,three
at,just
at,know
at,what
at,danced
at,vacation
at,good
at,nothing
at,"all,”"
at,walk
at,"well,"
at,"random,"
at,his
at,daybreak
at,"But,"
at,sky
at,“And
at,up
at,"all,"
at,body
gave,up
gave,him
gave,astronomer
gave,his
gave,he
gave,you
up,what
up,take
up,eat
up,pull
up,regularly
up,lead
up,everything
up,together
up,add
up,figures
up,swell
up,took
up,no
up,come
up,plucked
up,his
up,rise
up,himself
up,pulling
up,piled
up,on
up,came
up,look
up,catching
up,stand
up,got
up,He
up,Look
what,might
what,"“But,"
what,believe
what,he
what,"“Oh,"
what,good
what,"thorns,"
what,use
what,noticing
what,Of
what,moment
what,know
what,For
what,Over
what,do
what,“And
what,“but
what,down
what,“But
what,does
what,hour
what,make
what,rightly
what,you
what,desert
what,gives
what,understood
what,yet
what,found
what,"rope,"
what,wondering
might,seem
might,He
might,call
might,you
might,say
might,chance
might,wish
might,who
might,get
might,bite
been,had
been,disheartened
been,has
been,very
been,concerned
been,concentrated
been,once
been,seen
been,skirting
been,successful
been,born
been,growing
been,eating
been,"silly,”"
been,just
been,master
been,disturbed
been,changed
been,"changed,”"
been,changed”
been,talking
been,altogether
been,having
been,better
been,invented
been,never
been,either
been,looking
been,"successful,"
career,as
career,painter’s
as,"slowly,"
as,if
as,Absurd
as,his
as,such
as,known
as,B-612
as,portraits
as,true
as,life
as,possible
as,along
as,best
as,"abruptly,"
as,trees
as,big
as,castles
as,"come”,"
as,"Indeed,"
as,"lived,"
as,on
as,soon
as,"possible,"
as,"So,"
as,impressive
as,"again,"
as,"always,"
as,themselves
as,red
as,he
as,moment
as,"But,"
as,just
as,foolish
as,bad
as,all
as,away
as,sad
as,"side,"
as,"himself,"
as,himself
as,absurd
as,last
as,long
as,you
as,"together,"
as,important
as,volcano
as,mountain
as,high
as,happier
as,walk
as,far
as,cabin
as,spend
as,merchant
as,fox
as,"him,"
as,"And,"
as,tired
as,sweet
as,"softly,"
as,laughed
as,Even
as,white
as,snow
as,arms
as,stars
as,no
as,laughing
as,"if,"
as,look
as,little
as,fell
as,gently
as,same
had,scarcely
had,crashed
had,studies
had,never
had,drawn
had,thus
had,astronomer
had,presented
had,who
had,has
had,you
had,found
had,question
had,got
had,he
had,night
had,fallen
had,let
had,flowers
had,only
had,flower
had,come
had,prince
had,watched
had,She
had,"love,"
had,soon
had,He
had,taken
had,also
had,she
had,no
had,"forsaken,"
had,"received,"
had,"departure,"
had,life
had,still
had,"ideas,"
had,which
had,himself
had,gone
had,already
had,ever
had,once
had,told
had,fifty-three
had,had
had,listened
had,we
had,trudged
had,Thirst
had,drunk
had,loosened
had,moistened
had,given
had,dared
Grown-ups,never
never,would
never,talk
never,learned
never,drawn
never,"questions,"
never,seemed
never,ask
never,say
never,friend
never,"never,"
never,prince
never,let
never,has
never,smelled
never,loved
never,done
never,“One
never,ought
never,knows”
never,want
never,seen
never,he
never,forgot
never,people
never,hear
never,who
never,knows)
never,"knows,”"
never,become
never,knows
never,shall
never,know
never,“I
never,wished
never,He
never,hearing
never,yet
never,will
never,we
anything,learned
anything,but
anything,“eats
anything,believe
anything,done
anything,say
anything,more
anything,known
anything,saying
anything,else
anything,hear
anything,has
anything,"more,"
anything,draw
anything,except
anything,beyond
children,where
children,know
forever,explaining
forever,extinct
So,then
So,man
So,sheep
So,another”
So,horns
So,apart
So,costume
So,same
So,knows”
So,he
So,robe
So,yours
So,geographer
So,would
So,flower
So,girls
So,Thursday
So,all”
So,understand”
So,now
then,"carefully,"
then,he
then,"out,"
then,“What
then,"B-612,”"
then,"morning,"
then,you
then,"rightly,"
then,Indies
then,those
then,"Europe,"
then,America
then,"me,"
then,we
then,look
then,"afternoon,"
then,little
chose,She
chose,her
learned,thus
learned,soon
pilot,air-planes
little,odd
little,voice
little,man
little,chap
little,(a
little,"crossly,"
little,fellow
little,prince
little,"prince,"
little,"that,"
little,“My
little,"man,"
little,prince’s
little,eat
little,bushes”
little,bushes
little,"bushes,"
little,baobabs”
little,seed
little,charming
little,sprig
little,three
little,"understood,"
little,"Oh,"
little,sad
little,life
little,later
little,eats
little,drinking
little,ashamed
little,sheep
little,difficult
little,more
little,poor
little,stratagems
little,last
little,shoots
little,his
little,"planet,"
little,bored
little,those
little,"objects,”"
little,paper
little,He
little,lonely
little,boy
little,other
little,boys
little,distance
little,closer
little,dear
little,A
little,sunshine
little,"feverish,"
little,"silence,"
little,puff
little,"boy,"
little,water”
little,"fair,"
little,"prince,”"
little,frightened”
little,child
little,reviving
little,“Dear
little,"man,”"
little,"“Ah,"
little,than
little,lights
little,bells
little,discouraged
little,million
little,"bells,"
all,parts
all,"clear-sighted,"
all,repairs
all,alone
all,carefully
all,around
all,demonstration
all,You
all,sure
all,along
all,"right,"
all,on
all,"planets,"
all,regularly
all,how
all,worth
all,"prince,"
all,you
all,Flowers
all,day
all,moment
all,his
all,world
all,"rumpled,"
all,still
all,disarranged”
all,afraid
all,perfumed
all,her
all,guessed
all,morning
all,these
all,there
all,"bewildered,"
all,"them,"
all,men
all,“Over
all,that”
all,"that,”"
all,“Then
all,"men,"
all,other
all,ever
all,resounded
all,There
all,who
all,whom
all,"books,"
all,"planet,"
all,alone”
all,“Good
all,am
all,"alone,”"
all,aloneall
all,roads
all,"garden,"
all,a-bloom
all,"alike,"
all,sees
all,sorts
all,ready-made
all,than
all,he
all,Earth
all,"right,”"
all,"that,"
all,"alone,"
all,watch
all,will
all,if
all,soothes
all,sorrows)
all,against
world,To
world,Then
true,understanding
true,wisdom”
geography,has
has,horns
has,He
has,gone
has,asteroid
has,only
has,brothers
has,he
has,no
has,cost
has,cigarette
has,planet
has,turned
has,month
has,who
has,explorer
has,furnished
has,she
has,“It
has,“What
has,brought
has,tamed
has,done
has,“He
has,wind
has,long
has,else
has,them”
has,She
has,four
has,sheep
has,eaten
has,golden
has,come
very,useful
very,certainly
very,much
very,"repeated,"
very,"slowly,"
very,dangerous
very,cumbersome
very,small
very,already
very,sickly
very,surprised
very,small”
very,far
very,go
very,far”
very,knew
very,well
very,come
very,tedious
very,“but
very,easy”
very,am
very,fond
very,busy
very,really
very,angry
very,simple
very,watched
very,closely
very,began
very,quickly
very,complex
very,cold
very,him
very,unhappy
very,convenient
very,seemed
very,precious
very,close
very,beautiful
very,good
very,proud
very,"strange,”"
very,much”
very,"odd,”"
very,short
very,"very,"
very,different
very,strange
very,funny
very,"interesting,”"
very,"beautiful,”"
very,interesting
very,rarely
very,powerful
very,you
very,"well,”"
very,life
very,difficult”
very,great
very,pretty
very,disturbing
very,curious
very,"monotonous,”"
very,"to,"
very,"much,”"
very,"patient,”"
very,becomes
very,important
very,charming
very,happy
very,glad
very,fragile
very,down
very,near
very,"gravely,"
very,"serious,"
very,shabby
very,nice
very,sheep
very,carefully”
At,planet”
At,time”
At,know
At,answer
At,advances
At,four
At,easily
At,sunrise
At,wall
At,no
At,flower
glance,more
can,distinguish
can,you
can,imagine
can,You
can,he
can,use
can,tie
can,nobody
can,go
can,live
can,sheep
can,destroy
can,He
can,say
can,sprinkling
can,"perform,”"
can,judge
can,put
can,“I
can,tell
can,rest
can,"count,"
can,carry
can,help
can,buy
can,take
can,laugh”
can,universe
distinguish,China
Arizona,If
If,report
If,him
If,you
If,sheep
If,anybody
If,sun
If,France
If,too
If,he
If,reason
If,others
If,Earth
If,more
If,flower
gets,lost
lost,child
lost,get
lost,on
lost,his
lost,sunset
lost,far
"night,",such
"night,",every
such,knowledge
such,met
such,"planets,"
such,considerable
such,complete
knowledge,his
course,“Of
life,"alone,"
life,For
life,prince’s
life,his
life,but
life,will
life,"again,”"
life,“My
life,your
great,many
great,deal
great,seriousness
great,consequence
great,"effort,"
great,importance
great,"planets,"
great,demonstration
great,show
great,forbearance
great,mental
great,no
great,consequence”
great,prince”
great,"hurry,”"
great,number
great,mystery
many,encounters
many,people
many,"questions,"
many,How
many,brothers
people,who
people,grown-up
people,your
people,acclaim
people,Conceited
people,its
people,He
people,no
people,on
people,different
people,For
who,seemed
who,"person,"
who,stood
who,"prince,"
who,us
who,prince
who,lived
who,those
who,anyone
who,caterpillars
who,will
who,"king,"
who,felt
who,did
who,already
who,wanted
who,man
who,lamplighter
who,does
who,gentleman
who,wrote
who,scholar
who,knows
who,geographer
who,goes
who,explorer
who,told
who,drank
who,colleague
who,do
who,inhabitants
who,boy
who,merchant
who,sold
who,"some,"
who,"others,"
who,companions
who,met
who,you
who,also
who,appears
who,"laughs,"
who,refuses
who,know
who,he
concerned,am
concerned,most
matters,essential
matters,On
consequence,“If
consequence,more
consequence,than
consequence,There
lived,on
deal,among
among,uncertainly
among,kings
among,"them),"
among,lonely
among,"men,”"
among,"example,"
among,"sound,"
seen,anyone
seen,already
seen,ever
seen,“Your
seen,once
"intimately,",close
close,him
close,yellow
hand,on
hasn’t,much
much,improved
much,less
much,too
much,How
much,does
much,money
much,greater
much,grief
much,surprised
much,"worried,"
much,trouble
much,obviously
much,require
much,more
much,occupied
much,"good,”"
much,"annoyed,”"
much,time
much,embarrassed
much,farther
much,importance
met,you
seemed,man
seemed,neither
seemed,prince
seemed,shocked
seemed,you
seemed,which
seemed,tasks
seemed,vexed
seemed,fox
seemed,"perplexed,"
showing,him
him,"“But,"
him,learn
him,tie
him,during
him,to”
him,“Tie
him,What
him,describe
him,"here,"
him,forget
him,To
him,extremely
him,makes
him,swell
him,make
him,happy
him,took
him,rocked
him,“The
him,overtake
him,once
him,torment
him,“It
him,want
him,“I
him,assure
him,"“Sire,"
him,reminded
him,hear
him,condemn
him,pardon
him,on
him,directed
him,Conceited
him,“Forget
him,help
him,“Ashamed
him,“Your
him,“What
him,around
him,told
him,knew
him,He
him,cross-examine
him,beside
him,"And,"
him,felt
him,heard
him,say
him,given
him,ask
him,tell
him,holding
him,restrain
him,His
him,reassure
him,set
him,he
"One,",which
which,"laughter,"
which,irritated
which,"reverie,"
which,lasted
which,you
which,we
which,"rosebushes,"
which,lesson
which,object
which,"thorns,"
which,flower
which,"world,"
which,grows
which,but
which,just
which,sprout
which,"vanity,"
which,"was,"
which,words
which,"claws,"
which,disturbed
which,"throne,"
which,"gesture,"
which,took
which,"planet,"
which,he
which,"received,"
which,duty
which,each
which,"ideas,"
which,"volcanoes,"
which,"sunsets,"
which,on
which,came
which,"grain,"
which,"weathervane,"
would,try
would,"she,"
would,bring
would,talk
would,grown-up
would,he
would,go”
would,nobody
would,believe
would,You
would,exclaim
would,good
would,shrug
would,"learn,"
would,information
would,come
would,herd
would,“We
would,let
would,risks
would,appear
would,you
would,"say,"
would,us
would,rise
would,man
would,lies
would,geographer
would,note
would,“who
would,make
would,place
would,army
would,First
would,these
would,go
would,Siberia
would,enter
would,too
would,two
would,live
would,“She
would,she
would,cough
would,pretend
would,really
would,“It
would,day
would,passer-by
would,think
would,feel
try,certainly
find,"out,"
find,out
find,you
find,may
find,his
find,"it,”"
"out,","so,"
"out,",cried
"out,",cleaned
"out,",volcanoes
"out,",hastily
"out,",got
"so,",if
"so,",Just
"so,",you
"so,",just
"so,",on
"so,","up,"
"so,","window,"
if,he
if,you
if,“But
if,seized
if,even
if,sheep
if,"was,"
if,caterpillars
if,"stars,"
if,"example,"
if,"day,"
if,anybody
if,happy
if,"little,"
if,same
if,"somewhere,"
if,"And,"
if,"Then,"
understanding,"But,"
understanding,sudden
"But,",whoever
"But,",extinct
"But,",monarch
"But,",because
"But,",according
"But,",prince
"But,",back
"was,","he,"
say,“That
say,“Once
say,"plainly,"
say,will
say,nothing
say,goodbye
say,“Then
“That,doesn’t
“That,judge
“That,object”
“That,house”
“That,earnestly
“That,little”
“That,order”
“That,frightens
“That,prince
“That,mean”
“That,means
“That,all”
“That,lamplighter
“That,out”
“That,like”
“That,lamp
“That,"man,”"
“That,again
“That,man
“That,deserts”
“That,explorer”
“That,laughter”
“That,nothing
“That,will
Then,seriously
Then,he
Then,him”
Then,"20,000”"
Then,awaken
Then,silence
Then,days
Then,me”
Then,she
Then,thorns
Then,Phew
Then,lamp
Then,double
Then,“Ah
Then,there
Then,die”
Then,come
Then,sky
Then,you
Then,again
Then,afraid
Then,carefully”
talk,really
talk,"to,"
talk,“You
talk,just
stars,He
stars,his
stars,will
stars,“Over
stars,obey
stars,on
stars,began
stars,“The
stars,Where
stars,these
stars,All
bring,no
bring,disaster
bring,will
bring,your
down,dropped
down,setting
down,these
down,bending
down,sit
down,but
down,settled
down,sat
down,on
down,notes
down,note
down,two
down,put
down,grain-fields
down,yonder
down,beside
down,sits
down,came
down,get
his,level
his,only
his,box
his,bent
his,head
his,presence
his,tossed
his,taking
his,eyes
his,"pocket,"
his,treasure
his,house”
his,"discovery,"
his,"subjects,"
his,demonstration
his,accepted
his,report
his,does
his,voice
his,father
his,sheep
his,costume
his,"planet,"
his,departure
his,journey
his,thoughts
his,on
his,"problem,"
his,golden
his,planet
his,restrain
his,admiration
his,"love,"
his,continued
his,confidences
his,escape
his,put
his,out
his,active
his,heating
his,breakfast
his,authority
his,orders
his,ermine
his,For
his,rule
his,move
his,chair
his,remembered
his,courage
his,regretting
his,Thus
his,completed
his,preparations
his,took
his,leave
his,clapped
his,hands
his,raised
his,clap
his,"hands,"
his,shrugging
his,shoulders
his,hanging
his,brought
his,speech
his,raise
his,conversation
his,opened
his,"mouth,"
his,least
his,lights
his,street
his,"lamp,"
his,lighted
his,lamp
his,mopped
his,forehead
his,help
his,friend
his,explanation
his,"journey,"
his,desk
his,study
his,into
his,discovery”
his,big
his,sharpened
his,flower
his,colleague
his,own
his,knees
his,reflections
his,idea
his,pale
his,"forehead,"
his,closed
his,"eyes,"
his,locks
his,As
his,lips
his,loyalty
his,whole
his,"drank,"
his,"fox,"
his,ears
his,feet
his,arms
his,face
his,moistened
his,"temples,"
his,felt
his,heart
his,way
his,ankle
his,body
his,shuts
grown-up,toward
grown-up,no
grown-up,will
greatly,pleased
sensible,man
man,lazy
man,He
man,conceited
man,“Ah
man,replied
man,now
man,raised
man,against
man,did
man,intelligent
man,on
man,only
man,This
man,“that
man,appears
"alone,",you
"alone,",will
anyone,yawning
anyone,condemn
anyone,hear
really,surprise
really,king
really,rule
really,you
really,admire
really,allow
"to,",until
"to,",want
"to,",listened
until,"darkness,"
until,wait
until,conditions
until,peace
until,he
until,waits
plane,“It
ago,Something
